PreOptimize, final-PostOptimize, final-CreatePlan, Execute
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql
3, 0, 0, 699
3, 0, 0, 699
3, 0, 0, 700
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/20b.sql
3, 0, 0, 589
3, 0, 0, 588
3, 0, 0, 591
3, 0, 0, 596
3, 0, 0, 594
3, 0, 0, 590
3, 0, 0, 592
3, 0, 0, 592
3, 0, 0, 589
3, 0, 0, 592
3, 0, 0, 597
3, 0, 0, 586
3, 0, 0, 594
3, 0, 0, 588
3, 0, 0, 591
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/20c.sql
3, 0, 0, 690
3, 0, 0, 691
3, 0, 0, 689
3, 0, 0, 684
3, 0, 0, 688
3, 0, 0, 689
3, 0, 0, 688
3, 0, 0, 683
3, 0, 0, 689
3, 0, 0, 684
3, 0, 0, 688
3, 0, 0, 693
3, 0, 0, 685
3, 0, 0, 688
3, 0, 0, 685
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/21a.sql
3, 0, 0, 66
3, 0, 0, 67
3, 0, 0, 65
3, 0, 0, 66
3, 0, 0, 68
3, 0, 0, 67
3, 0, 0, 65
3, 0, 0, 67
3, 0, 0, 67
3, 0, 0, 66
3, 0, 0, 65
3, 0, 0, 66
3, 0, 0, 66
3, 0, 0, 66
3, 0, 0, 66
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/21b.sql
3, 0, 0, 37
3, 0, 0, 37
3, 0, 0, 38
3, 0, 0, 37
3, 0, 0, 38
3, 0, 0, 38
3, 0, 0, 37
3, 0, 0, 38
3, 0, 0, 38
3, 0, 0, 38
3, 0, 0, 38
3, 0, 0, 38
3, 0, 0, 38
3, 0, 0, 37
3, 0, 0, 38
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/21c.sql
3, 0, 0, 69
3, 0, 0, 68
3, 0, 0, 68
3, 0, 0, 68
3, 0, 0, 68
3, 0, 0, 68
3, 0, 0, 68
3, 0, 0, 68
3, 0, 0, 68
3, 0, 0, 68
3, 0, 0, 70
3, 0, 0, 68
3, 0, 0, 69
3, 0, 0, 68
3, 0, 0, 67
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/22a.sql
9, 0, 0, 322
9, 0, 0, 319
9, 0, 0, 317
9, 0, 0, 316
9, 0, 0, 315
9, 0, 0, 320
9, 0, 0, 315
11, 0, 0, 318
9, 0, 0, 314
9, 0, 0, 316
9, 0, 0, 323
11, 0, 0, 318
9, 0, 0, 313
9, 0, 0, 316
9, 0, 0, 322
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/22b.sql
9, 0, 0, 290
9, 0, 0, 278
9, 0, 0, 283
9, 0, 0, 281
9, 0, 0, 279
9, 0, 0, 277
9, 0, 0, 278
9, 0, 0, 273
9, 0, 0, 276
9, 0, 0, 281
9, 0, 0, 280
9, 0, 0, 280
9, 0, 0, 279
9, 0, 0, 284
9, 0, 0, 274
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/22c.sql
9, 0, 0, 539
9, 0, 0, 541
9, 0, 0, 544
9, 0, 0, 537
9, 0, 0, 539
9, 0, 0, 540
9, 0, 0, 545
9, 0, 0, 537
9, 0, 0, 541
9, 0, 0, 539
9, 0, 0, 540
9, 0, 0, 539
9, 0, 0, 538
9, 0, 0, 565
9, 0, 0, 540
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/22d.sql
9, 0, 0, 698
9, 0, 0, 697
9, 0, 0, 707
9, 0, 0, 700
9, 0, 0, 704
9, 0, 0, 689
9, 0, 0, 744
9, 0, 0, 697
9, 0, 0, 699
9, 0, 0, 703
9, 0, 0, 699
9, 0, 0, 708
9, 0, 0, 697
9, 0, 0, 704
9, 0, 0, 701
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/23a.sql
9, 0, 0, 204
9, 0, 0, 205
9, 0, 0, 203
9, 0, 0, 206
9, 0, 0, 206
9, 0, 0, 207
9, 0, 0, 207
9, 0, 0, 211
9, 0, 0, 208
9, 0, 0, 204
9, 0, 0, 204
9, 0, 0, 205
9, 0, 0, 206
9, 0, 0, 208
9, 0, 0, 206
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/23b.sql
9, 0, 0, 232
9, 0, 0, 232
9, 0, 0, 231
9, 0, 0, 232
9, 0, 0, 234
9, 0, 0, 232
9, 0, 0, 230
9, 0, 0, 234
9, 0, 0, 235
9, 0, 0, 235
9, 0, 0, 238
9, 0, 0, 231
9, 0, 0, 235
9, 0, 0, 233
9, 0, 0, 236
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/23c.sql
9, 0, 0, 245
9, 0, 0, 246
9, 0, 0, 247
9, 0, 0, 247
9, 0, 0, 244
9, 0, 0, 248
9, 0, 0, 245
9, 0, 0, 249
9, 0, 0, 248
9, 0, 0, 247
9, 0, 0, 247
9, 0, 0, 246
9, 0, 0, 248
9, 0, 0, 250
9, 0, 0, 250
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/24a.sql
0, 0, 0, 749
0, 0, 0, 752
0, 0, 0, 750
0, 0, 0, 767
0, 0, 0, 755
0, 0, 0, 756
0, 0, 0, 747
0, 0, 0, 753
0, 0, 0, 758
0, 0, 0, 747
0, 0, 0, 776
0, 0, 0, 747
0, 0, 0, 751
0, 0, 0, 751
0, 0, 0, 757
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/24b.sql
0, 0, 0, 588
0, 0, 0, 580
0, 0, 0, 592
0, 0, 0, 592
0, 0, 0, 597
0, 0, 0, 592
0, 0, 0, 584
0, 0, 0, 582
0, 0, 0, 591
0, 0, 0, 586
0, 0, 0, 585
0, 0, 0, 592
0, 0, 0, 579
0, 0, 0, 581
0, 0, 0, 587
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/25a.sql
2, 0, 0, 1104
2, 0, 0, 1101
2, 0, 0, 1101
2, 0, 0, 1106
2, 0, 0, 1099
2, 0, 0, 1105
2, 0, 0, 1104
2, 0, 0, 1124
2, 0, 0, 1100
2, 0, 0, 1110
2, 0, 0, 1107
2, 0, 0, 1110
2, 0, 0, 1102
2, 0, 0, 1133
2, 0, 0, 1100
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/25b.sql
2, 0, 0, 343
3, 0, 0, 343
2, 0, 0, 341
2, 0, 0, 343
3, 0, 0, 348
2, 0, 0, 341
2, 0, 0, 341
2, 0, 0, 341
2, 0, 0, 344
2, 0, 0, 340
2, 0, 0, 343
2, 0, 0, 339
2, 0, 0, 344
3, 0, 0, 342
2, 0, 0, 342
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/25c.sql
3, 0, 0, 1253
3, 0, 0, 1266
2, 0, 0, 1285
2, 0, 0, 1254
2, 0, 0, 1270
2, 0, 0, 1257
2, 0, 0, 1293
2, 0, 0, 1255
2, 0, 0, 1269
2, 0, 0, 1262
3, 0, 0, 1259
2, 0, 0, 1285
2, 0, 0, 1253
2, 0, 0, 1288
2, 0, 0, 1254
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/26a.sql
0, 0, 0, 677
0, 0, 0, 679
0, 0, 0, 674
0, 0, 0, 678
0, 0, 0, 682
0, 0, 0, 675
0, 0, 0, 677
0, 0, 0, 675
0, 0, 0, 675
0, 0, 0, 673
0, 0, 0, 678
0, 0, 0, 676
0, 0, 0, 682
0, 0, 0, 674
0, 0, 0, 676
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/26b.sql
0, 0, 0, 540
0, 0, 0, 548
0, 0, 0, 537
0, 0, 0, 542
0, 0, 0, 544
0, 0, 0, 537
0, 0, 0, 539
0, 0, 0, 545
0, 0, 0, 545
0, 0, 0, 549
0, 0, 0, 550
0, 0, 0, 541
0, 0, 0, 538
0, 0, 0, 546
0, 0, 0, 538
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/26c.sql
0, 0, 0, 660
0, 0, 0, 659
0, 0, 0, 660
0, 0, 0, 658
0, 0, 0, 662
0, 0, 0, 657
0, 0, 0, 661
0, 0, 0, 660
0, 0, 0, 664
0, 0, 0, 658
0, 0, 0, 666
0, 0, 0, 658
0, 0, 0, 651
0, 0, 0, 660
0, 0, 0, 660
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/27a.sql
0, 0, 0, 67
1, 0, 0, 67
1, 0, 0, 67
1, 0, 0, 67
0, 0, 0, 66
1, 0, 0, 66
0, 0, 0, 66
0, 0, 0, 67
