PreOptimize, final-PostOptimize, final-CreatePlan, Execute
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/1/query013/query013_0.sql
1, 0, 0, 826
1, 0, 0, 817
1, 0, 0, 826
1, 0, 0, 819
1, 0, 0, 824
1, 0, 0, 819
1, 0, 0, 824
1, 0, 0, 820
1, 0, 0, 816
1, 0, 0, 825
1, 0, 0, 820
1, 0, 0, 813
1, 0, 0, 821
1, 0, 0, 819
1, 0, 0, 820
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query027_spj/query027_spj_0.sql
0, 0, 0, 11
0, 0, 0, 11
0, 0, 0, 11
0, 0, 0, 11
0, 0, 0, 11
0, 0, 0, 11
0, 0, 0, 11
0, 0, 0, 11
0, 0, 0, 11
0, 0, 0, 11
0, 0, 0, 11
0, 0, 0, 11
0, 0, 0, 11
0, 0, 0, 11
0, 0, 0, 11
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query040_spj/query040_spj_0.sql
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 23
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 24
0, 0, 0, 24
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query050_spj/query050_spj_0.sql
0, 0, 0, 1158
0, 0, 0, 1146
0, 0, 0, 1159
0, 0, 0, 1155
0, 0, 0, 1159
0, 0, 0, 1152
0, 0, 0, 1155
0, 0, 0, 1154
0, 0, 0, 1157
0, 0, 0, 1152
0, 0, 0, 1153
0, 0, 0, 1151
0, 0, 0, 1150
0, 0, 0, 1157
0, 0, 0, 1152
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query072_spj/query072_spj_0.sql
2, 0, 0, 9
2, 0, 0, 9
2, 0, 0, 9
2, 0, 0, 9
2, 0, 0, 9
2, 0, 0, 9
2, 0, 0, 9
2, 0, 0, 10
2, 0, 0, 9
2, 0, 0, 9
2, 0, 0, 9
2, 0, 0, 9
2, 0, 0, 9
2, 0, 0, 9
2, 0, 0, 9
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query084_spj/query084_spj_0.sql
0, 0, 0, 128
0, 0, 0, 124
0, 0, 0, 126
0, 0, 0, 126
0, 0, 0, 126
0, 0, 0, 126
0, 0, 0, 126
0, 0, 0, 126
0, 0, 0, 126
0, 0, 0, 126
0, 0, 0, 126
0, 0, 0, 126
0, 0, 0, 126
0, 0, 0, 126
0, 0, 0, 126
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query085_spj/query085_spj_0.sql
1, 0, 0, 265
1, 0, 0, 262
1, 0, 0, 265
1, 0, 0, 263
1, 0, 0, 265
1, 0, 0, 259
1, 0, 0, 265
1, 0, 0, 262
1, 0, 0, 266
1, 0, 0, 262
1, 0, 0, 265
1, 0, 0, 260
1, 0, 0, 264
1, 0, 0, 263
1, 0, 0, 264
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query091_spj/query091_spj_0.sql
0, 0, 0, 38
0, 0, 0, 38
0, 0, 0, 38
0, 0, 0, 37
0, 0, 0, 38
0, 0, 0, 38
0, 0, 0, 38
0, 0, 0, 38
0, 0, 0, 38
0, 0, 0, 38
0, 0, 0, 38
0, 0, 0, 38
0, 0, 0, 38
0, 0, 0, 38
0, 0, 0, 38
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query099_spj/query099_spj_0.sql
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 2
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query100_spj/query100_spj_0.sql
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query101_spj/query101_spj_0.sql
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
