PreOptimize, final-PostOptimize, final-CreatePlan, Execute
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/1/query013/query013_0.sql
1, 0, 0, 261
1, 0, 0, 258
1, 0, 0, 261
1, 0, 0, 257
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query091_spj/query091_spj_0.sql
0, 0, 0, 38
0, 0, 0, 38
0, 0, 0, 38
0, 0, 0, 39
0, 0, 0, 39
0, 0, 0, 39
0, 0, 0, 38
0, 0, 0, 38
0, 0, 0, 39
0, 0, 0, 39
0, 0, 0, 38
0, 0, 0, 39
0, 0, 0, 38
0, 0, 0, 39
0, 0, 0, 39
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query099_spj/query099_spj_0.sql
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 2
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 2
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query100_spj/query100_spj_0.sql
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query101_spj/query101_spj_0.sql
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query102_spj/query102_spj_0.sql
25, 0, 0, 17
25, 0, 0, 17
26, 0, 0, 17
25, 0, 0, 17
26, 0, 0, 17
25, 0, 0, 17
26, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
26, 0, 0, 17
26, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
