PreOptimize, final-PostOptimize, final-CreatePlan, Execute
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/1/query050_spj/query050_spj_0.sql
5, 0, 0, 19
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query102/query102_0.sql
45, 1, 0, 34
44, 1, 0, 34
45, 1, 0, 35
44, 1, 0, 34
45, 1, 0, 35
44, 1, 0, 35
44, 1, 0, 35
44, 1, 0, 34
45, 1, 0, 35
45, 1, 0, 35
44, 1, 0, 35
44, 1, 0, 34
45, 1, 0, 35
44, 1, 0, 35
44, 1, 0, 35
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query102_spj/query102_spj_0.sql
45, 0, 0, 37
45, 0, 0, 38
44, 0, 0, 37
44, 0, 0, 38
44, 0, 0, 38
44, 0, 0, 37
45, 0, 0, 38
45, 0, 0, 39
44, 0, 0, 37
45, 0, 0, 38
44, 0, 0, 38
45, 0, 0, 38
44, 0, 0, 38
44, 0, 0, 38
44, 0, 0, 38
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query040_spj/query040_spj_0.sql
0, 0, 0, 50
0, 0, 0, 50
0, 0, 0, 50
0, 0, 0, 50
0, 0, 0, 50
0, 0, 0, 51
0, 0, 0, 51
0, 0, 0, 50
0, 0, 0, 50
0, 0, 0, 50
0, 0, 0, 50
0, 0, 0, 50
0, 0, 0, 50
0, 0, 0, 50
0, 0, 0, 50
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query027_spj/query027_spj_0.sql
0, 0, 0, 27
0, 0, 0, 27
0, 0, 0, 26
0, 0, 0, 26
0, 0, 0, 27
0, 0, 0, 27
1, 0, 0, 27
0, 0, 0, 27
0, 0, 0, 26
0, 0, 0, 27
0, 0, 0, 26
0, 0, 0, 27
0, 0, 0, 26
1, 0, 0, 27
0, 0, 0, 27
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query040/query040_0.sql
